index,participant,director,resp,meaning,thisN,round,pair,Begin Time - msec,End Time - msec,Duration - msec,Participant1,Participant2,StrategyP1,StrategyP2,MarkerP1,MarkerP2,SAlignmentP1,SAlignmentP2,FormP1,FormP2,EnactingP1,EnactingP2,MoldingP1,MoldingP2,DrawingP1,DrawingP2,RepresentingP1,RepresentingP2,Forms_AlignmnentP1,AMarkerP1,AMarkerP2,Forms_AlignmnentP2,strategies,alignment,strategies_no,moulding,enacting,drawing,representing,alignment_degree,condition
20,P055_P056_Z_STAND,P055,right,butelka,10,round1,P055P056,173752,183236,9484,BUTELKA_1_,,BUTELKA_1_E_D_E_E,,,,BUTELKA_1_E_D_E_E_3/4,,BUTELKA_1_E_D_E_E,,,,,,,,,,,,,,BUTELKA_1_E_D_E_E,BUTELKA_1_E_D_E_E_3/4,4,0,1,1,0,0.75,stand
20,P055_P056_Z_STAND,P055,right,butelka,10,round1,P055P056,174286,177600,3314,BUTELKA_1_,,BUTELKA_1_E_D_E_E,,,,BUTELKA_1_E_D_E_E_3/4,,BUTELKA_1_E_D_E_E,,BUTELKA_1_E,,,,,,,,BUTELKA_1_E,,,,BUTELKA_1_E_D_E_E,BUTELKA_1_E_D_E_E_3/4,4,0,1,1,0,0.75,stand
20,P055_P056_Z_STAND,P055,right,butelka,10,round1,P055P056,177543,180343,2800,BUTELKA_1_,,BUTELKA_1_E_D_E_E,,,,BUTELKA_1_E_D_E_E_3/4,,BUTELKA_1_E_D_E_E,,,,,,BUTELKA_1_D,,,,,,,,BUTELKA_1_E_D_E_E,BUTELKA_1_E_D_E_E_3/4,4,0,1,1,0,0.75,stand
20,P055_P056_Z_STAND,P055,right,butelka,10,round1,P055P056,180314,181971,1657,BUTELKA_1_,,BUTELKA_1_E_D_E_E,,,,BUTELKA_1_E_D_E_E_3/4,,BUTELKA_1_E_D_E_E,,BUTELKA_1_E,,,,,,,,BUTELKA_1_E,,,,BUTELKA_1_E_D_E_E,BUTELKA_1_E_D_E_E_3/4,4,0,1,1,0,0.75,stand
20,P055_P056_Z_STAND,P055,right,butelka,10,round1,P055P056,182000,182829,829,BUTELKA_1_,,BUTELKA_1_E_D_E_E,,,,BUTELKA_1_E_D_E_E_3/4,,BUTELKA_1_E_D_E_E,,BUTELKA_1_E,,,,,,,,BUTELKA_1_E,,,,BUTELKA_1_E_D_E_E,BUTELKA_1_E_D_E_E_3/4,4,0,1,1,0,0.75,stand
21,P055_P056_Z_STAND,P056,right,laska,11,round1,P055P056,190281,196475,6194,,LASKA_1_,,LASKA_1_E,,,,LASKA_1_E_1/1,,LASKA_1_E,,,,,,,,,,,,,LASKA_1_E,LASKA_1_E_1/1,1,0,1,0,0,1,stand
21,P055_P056_Z_STAND,P056,right,laska,11,round1,P055P056,190971,196400,5429,,LASKA_1_,,LASKA_1_E,,,,LASKA_1_E_1/1,,LASKA_1_E,,LASKA_1_E,,,,,,,,,,LASKA_1_E,LASKA_1_E,LASKA_1_E_1/1,1,0,1,0,0,1,stand
21,P055_P056_Z_STAND,P056,right,laska,11,round1,P055P056,193286,194771,1485,,LASKA_1_,,LASKA_1_E,,LASKA_1_MIO,,LASKA_1_E_1/1,,LASKA_1_E,,LASKA_1_E,,,,,,,,,,LASKA_1_E,LASKA_1_E,LASKA_1_E_1/1,1,0,1,0,0,1,stand
29,P055_P056_Z_STAND,P056,left,drewno,19,round1,P055P056,319543,341026,21483,,DREWNO_1_,,DREWNO_1_M,,,,DREWNO_1_M_0/1,,DREWNO_1_M,,,,,,,,,,,,,DREWNO_1_M,DREWNO_1_M_0/1,1,1,0,0,0,0,stand
29,P055_P056_Z_STAND,P056,left,drewno,19,round1,P055P056,322229,339343,17114,,DREWNO_1_,,DREWNO_1_M,,,,DREWNO_1_M_0/1,,DREWNO_1_M,,,,DREWNO_1_M,,,,,,,,,DREWNO_1_M,DREWNO_1_M_0/1,1,1,0,0,0,0,stand
30,P055_P056_Z_STAND,P055,left,luneta,20,round1,P055P056,348303,352948,4645,LUNETA_1_,,LUNETA_1_E,,,,LUNETA_1_E_1/1,,LUNETA_1_E,,,,,,,,,,,,,,LUNETA_1_E,LUNETA_1_E_1/1,1,0,1,0,0,1,stand
30,P055_P056_Z_STAND,P055,left,luneta,20,round1,P055P056,349086,352600,3514,LUNETA_1_,,LUNETA_1_E,,,,LUNETA_1_E_1/1,,LUNETA_1_E,,LUNETA_1_E,,,,,,,,LUNETA_1_E,,,,LUNETA_1_E,LUNETA_1_E_1/1,1,0,1,0,0,1,stand
34,P055_P056_Z_STAND,P055,right,patelnia,24,round1,P055P056,397655,403430,5775,PATELNIA_1_,,PATELNIA_1_E,,,,PATELNIA_1_E_1/1,,PATELNIA_1_E,,,,,,,,,,,,,,PATELNIA_1_E,PATELNIA_1_E_1/1,1,0,1,0,0,1,stand
34,P055_P056_Z_STAND,P055,right,patelnia,24,round1,P055P056,398229,402914,4685,PATELNIA_1_,,PATELNIA_1_E,,,,PATELNIA_1_E_1/1,,PATELNIA_1_E,,PATELNIA_1_E,,,,,,,,PATELNIA_1_E,,,,PATELNIA_1_E,PATELNIA_1_E_1/1,1,0,1,0,0,1,stand
37,P055_P056_Z_STAND,P056,left,schody,27,round1,P055P056,442131,448583,6452,,SCHODY_1_,,SCHODY_1_E,,,,SCHODY_1_E_1/1,,SCHODY_1_E,,,,,,,,,,,,,SCHODY_1_E,SCHODY_1_E_1/1,1,0,1,0,0,1,stand
37,P055_P056_Z_STAND,P056,left,schody,27,round1,P055P056,442914,447829,4915,,SCHODY_1_,,SCHODY_1_E,,,,SCHODY_1_E_1/1,,SCHODY_1_E,,SCHODY_1_E,,,,,,,,,,SCHODY_1_E,SCHODY_1_E,SCHODY_1_E_1/1,1,0,1,0,0,1,stand
39,P055_P056_Z_STAND,P056,left,drabina,29,round1,P055P056,468296,476554,8258,,DRABINA_1_,,DRABINA_1_E,,,,DRABINA_1_E_1/1,,DRABINA_1_E,,,,,,,,,,,,,DRABINA_1_E,DRABINA_1_E_1/1,1,0,1,0,0,1,stand
39,P055_P056_Z_STAND,P056,left,drabina,29,round1,P055P056,469143,475743,6600,,DRABINA_1_,,DRABINA_1_E,,,,DRABINA_1_E_1/1,,DRABINA_1_E,,DRABINA_1_E,,,,,,,,,,DRABINA_1_E,DRABINA_1_E,DRABINA_1_E_1/1,1,0,1,0,0,1,stand
46,P055_P056_Z_STAND,P055,right,schody,4,round1,P055P056,583435,594016,10581,SCHODY_1_,,SCHODY_1_E_E,,,,SCHODY_1_E_E_2/2,,SCHODY_1_E_E,,,,,,,,,,,,,,SCHODY_1_E_E,SCHODY_1_E_E_2/2,2,0,1,0,0,1,stand
46,P055_P056_Z_STAND,P055,right,schody,4,round1,P055P056,585057,589800,4743,SCHODY_1_,,SCHODY_1_E_E,,,,SCHODY_1_E_E_2/2,,SCHODY_1_E_E,,SCHODY_1_E,,,,,,,,SCHODY_1_E,,,,SCHODY_1_E_E,SCHODY_1_E_E_2/2,2,0,1,0,0,1,stand
46,P055_P056_Z_STAND,P055,right,schody,4,round1,P055P056,589857,591857,2000,SCHODY_1_,,SCHODY_1_E_E,,,,SCHODY_1_E_E_2/2,,SCHODY_1_E_E,,SCHODY_1_E,,,,,,,,,,,,SCHODY_1_E_E,SCHODY_1_E_E_2/2,2,0,1,0,0,1,stand
49,P055_P056_Z_STAND,P056,right,butelka,7,round1,P055P056,639305,645821,6516,,BUTELKA_1_,,BUTELKA_1_M_E_E,,,,BUTELKA_1_M_E_E_2/3,,BUTELKA_1_M_E_E,,,,,,,,,,,,,BUTELKA_1_M_E_E,BUTELKA_1_M_E_E_2/3,3,1,1,0,0,0.666666666666667,stand
49,P055_P056_Z_STAND,P056,right,butelka,7,round1,P055P056,640400,642029,1629,,BUTELKA_1_,,BUTELKA_1_M_E_E,,,,BUTELKA_1_M_E_E_2/3,,BUTELKA_1_M_E_E,,,,BUTELKA_1_M,,,,,,,,,BUTELKA_1_M_E_E,BUTELKA_1_M_E_E_2/3,3,1,1,0,0,0.666666666666667,stand
49,P055_P056_Z_STAND,P056,right,butelka,7,round1,P055P056,642057,643543,1486,,BUTELKA_1_,,BUTELKA_1_M_E_E,,,,BUTELKA_1_M_E_E_2/3,,BUTELKA_1_M_E_E,,BUTELKA_1_E,,,,,,,,,,BUTELKA_1_E,BUTELKA_1_M_E_E,BUTELKA_1_M_E_E_2/3,3,1,1,0,0,0.666666666666667,stand
49,P055_P056_Z_STAND,P056,right,butelka,7,round1,P055P056,643629,645171,1542,,BUTELKA_1_,,BUTELKA_1_M_E_E,,,,BUTELKA_1_M_E_E_2/3,,BUTELKA_1_M_E_E,,BUTELKA_1_E,,,,,,,,,,BUTELKA_1_E,BUTELKA_1_M_E_E,BUTELKA_1_M_E_E_2/3,3,1,1,0,0,0.666666666666667,stand
50,P055_P056_Z_STAND,P055,left,drewno,8,round1,P055P056,654382,661511,7129,DREWNO_1_,,DREWNO_1_E_E,,,,DREWNO_1_E_E_0/2,,DREWNO_1_E_E,,,,,,,,,,,,,,DREWNO_1_E_E,DREWNO_1_E_E_0/2,2,0,1,0,0,0,stand
50,P055_P056_Z_STAND,P055,left,drewno,8,round1,P055P056,655600,657714,2114,DREWNO_1_,,DREWNO_1_E_E,,,,DREWNO_1_E_E_0/2,,DREWNO_1_E_E,,DREWNO_1_E,,,,,,,,,,,,DREWNO_1_E_E,DREWNO_1_E_E_0/2,2,0,1,0,0,0,stand
50,P055_P056_Z_STAND,P055,left,drewno,8,round1,P055P056,657829,661086,3257,DREWNO_1_,,DREWNO_1_E_E,,,,DREWNO_1_E_E_0/2,,DREWNO_1_E_E,,DREWNO_1_E,,,,,,,,,,,,DREWNO_1_E_E,DREWNO_1_E_E_0/2,2,0,1,0,0,0,stand
56,P055_P056_Z_STAND,P055,left,drabina,14,round1,P055P056,746893,754151,7258,DRABINA_1_,,DRABINA_1_E,,,,DRABINA_1_E_1/1,,DRABINA_1_E,,,,,,,,,,,,,,DRABINA_1_E,DRABINA_1_E_1/1,1,0,1,0,0,1,stand
56,P055_P056_Z_STAND,P055,left,drabina,14,round1,P055P056,747143,753114,5971,DRABINA_1_,,DRABINA_1_E,,,,DRABINA_1_E_1/1,,DRABINA_1_E,,DRABINA_1_E,,,,,,,,DRABINA_1_E,,,,DRABINA_1_E,DRABINA_1_E_1/1,1,0,1,0,0,1,stand
60,P055_P056_Z_STAND,P055,right,laska,18,round1,P055P056,801258,806903,5645,LASKA_1_,,LASKA_1_E,,,,LASKA_1_E_1/1,,LASKA_1_E,,,,,,,,,,,,,,LASKA_1_E,LASKA_1_E_1/1,1,0,1,0,0,1,stand
60,P055_P056_Z_STAND,P055,right,laska,18,round1,P055P056,802343,806429,4086,LASKA_1_,,LASKA_1_E,,,,LASKA_1_E_1/1,,LASKA_1_E,,LASKA_1_E,,,,,,,,LASKA_1_E,,,,LASKA_1_E,LASKA_1_E_1/1,1,0,1,0,0,1,stand
63,P055_P056_Z_STAND,P056,right,patelnia,21,round1,P055P056,847493,855622,8129,,PATELNIA_1_,,PATELNIA_1_D_E,,,,PATELNIA_1_D_E_1/2,,PATELNIA_1_D_E,,,,,,,,,,,,,PATELNIA_1_D_E,PATELNIA_1_D_E_1/2,2,0,1,1,0,0.5,stand
63,P055_P056_Z_STAND,P056,right,patelnia,21,round1,P055P056,848257,849829,1572,,PATELNIA_1_,,PATELNIA_1_D_E,,,,PATELNIA_1_D_E_1/2,,PATELNIA_1_D_E,,,,,,PATELNIA_1_D,,,,,,,PATELNIA_1_D_E,PATELNIA_1_D_E_1/2,2,0,1,1,0,0.5,stand
63,P055_P056_Z_STAND,P056,right,patelnia,21,round1,P055P056,849714,850914,1200,,PATELNIA_1_,,PATELNIA_1_D_E,,PATELNIA_1_MIO,,PATELNIA_1_D_E_1/2,,PATELNIA_1_D_E,,,,,,,,,,,,,PATELNIA_1_D_E,PATELNIA_1_D_E_1/2,2,0,1,1,0,0.5,stand
63,P055_P056_Z_STAND,P056,right,patelnia,21,round1,P055P056,851000,854657,3657,,PATELNIA_1_,,PATELNIA_1_D_E,,,,PATELNIA_1_D_E_1/2,,PATELNIA_1_D_E,,PATELNIA_1_E,,,,,,,,,,PATELNIA_1_E,PATELNIA_1_D_E,PATELNIA_1_D_E_1/2,2,0,1,1,0,0.5,stand
69,P055_P056_Z_STAND,P056,right,luneta,27,round1,P055P056,943814,948847,5033,,LUNETA_1_,,LUNETA_1_E,,,,LUNETA_1_E_1/1,,LUNETA_1_E,,,,,,,,,,,,,LUNETA_1_E,LUNETA_1_E_1/1,1,0,1,0,0,1,stand
69,P055_P056_Z_STAND,P056,right,luneta,27,round1,P055P056,944343,947743,3400,,LUNETA_1_,,LUNETA_1_E,,,,LUNETA_1_E_1/1,,LUNETA_1_E,,LUNETA_1_E,,,,,,,,,,LUNETA_1_E,LUNETA_1_E,LUNETA_1_E_1/1,1,0,1,0,0,1,stand
72,P055_P056_Z_STAND,P055,right,skakanka,30,round1,P055P056,984373,988728,4355,SKAKANKA_1_,,SKAKANKA_1_E,,,,SKAKANKA_1_E_1/1,,SKAKANKA_1_E,,,,,,,,,,,,,,SKAKANKA_1_E,SKAKANKA_1_E_1/1,1,0,1,0,0,1,stand
72,P055_P056_Z_STAND,P055,right,skakanka,30,round1,P055P056,984943,988257,3314,SKAKANKA_1_,,SKAKANKA_1_E,,,,SKAKANKA_1_E_1/1,,SKAKANKA_1_E,,SKAKANKA_1_E,,,,,,,,SKAKANKA_1_E,,,,SKAKANKA_1_E,SKAKANKA_1_E_1/1,1,0,1,0,0,1,stand
73,P055_P056_Z_STAND,P056,right,rower,31,round1,P055P056,996414,1002768,6354,,ROWER_1_,,ROWER_1_E,,,,ROWER_1_E_1/1,,ROWER_1_E,,,,,,,,,,,,,ROWER_1_E,ROWER_1_E_1/1,1,0,1,0,0,1,stand
73,P055_P056_Z_STAND,P056,right,rower,31,round1,P055P056,997029,1001314,4285,,ROWER_1_,,ROWER_1_E,,,,ROWER_1_E_1/1,,ROWER_1_E,,ROWER_1_E,,,,,,,,,,ROWER_1_E,ROWER_1_E,ROWER_1_E_1/1,1,0,1,0,0,1,stand
76,P055_P056_Z_STAND,P055,right,rower,0,round2,P055P056,72785,79356,6571,ROWER_2_,,ROWER_2_E,,,,ROWER_2_E_1/1,,ROWER_2_E,,,,,,,,,,,,,,ROWER_2_E,ROWER_2_E_1/1,1,0,1,0,0,1,stand
76,P055_P056_Z_STAND,P055,right,rower,0,round2,P055P056,73732,78317,4585,ROWER_2_,,ROWER_2_E,,,,ROWER_2_E_1/1,,ROWER_2_E,,ROWER_2_E,,,,,,,,ROWER_2_E,,,,ROWER_2_E,ROWER_2_E_1/1,1,0,1,0,0,1,stand
80,P055_P056_Z_STAND,P055,left,patelnia,4,round2,P055P056,127663,138997,11334,PATELNIA_2_,,PATELNIA_2_E,,,,PATELNIA_2_E_1/1,,PATELNIA_2_E,,,,,,,,,,,,,,PATELNIA_2_E,PATELNIA_2_E_1/1,1,0,1,0,0,1,stand
80,P055_P056_Z_STAND,P055,left,patelnia,4,round2,P055P056,128244,137976,9732,PATELNIA_2_,,PATELNIA_2_E,,,,PATELNIA_2_E_1/1,,PATELNIA_2_E,,PATELNIA_2_E,,,,,,,,PATELNIA_2_E,,,,PATELNIA_2_E,PATELNIA_2_E_1/1,1,0,1,0,0,1,stand
80,P055_P056_Z_STAND,P055,left,patelnia,4,round2,P055P056,136391,137659,1268,PATELNIA_2_,,PATELNIA_2_E,,PATELNIA_2_MIO,,PATELNIA_2_E_1/1,,PATELNIA_2_E,,PATELNIA_2_E,,,,,,,,PATELNIA_2_E,PATELNIA_2_MIO,,,PATELNIA_2_E,PATELNIA_2_E_1/1,1,0,1,0,0,1,stand
81,P055_P056_Z_STAND,P056,right,laska,5,round2,P055P056,144915,149391,4476,,LASKA_2_,,LASKA_2_E,,,,LASKA_2_E_1/1,,LASKA_2_E,,,,,,,,,,,,,LASKA_2_E,LASKA_2_E_1/1,1,0,1,0,0,1,stand
81,P055_P056_Z_STAND,P056,right,laska,5,round2,P055P056,145391,148488,3097,,LASKA_2_,,LASKA_2_E,,,,LASKA_2_E_1/1,,LASKA_2_E,,LASKA_2_E,,,,,,,,,,LASKA_2_E,LASKA_2_E,LASKA_2_E_1/1,1,0,1,0,0,1,stand
84,P055_P056_Z_STAND,P055,right,drabina,8,round2,P055P056,185094,191904,6810,DRABINA_2_,,DRABINA_2_M_D_E,,,,DRABINA_2_M_D_E_2/3,,DRABINA_2_M_D_E,,,,,,,,,,,,,,DRABINA_2_M_D_E,DRABINA_2_M_D_E_2/3,3,1,1,1,0,0.666666666666667,stand
84,P055_P056_Z_STAND,P055,right,drabina,8,round2,P055P056,185806,187806,2000,DRABINA_2_,,DRABINA_2_M_D_E,,,,DRABINA_2_M_D_E_2/3,,DRABINA_2_M_D_E,,,,DRABINA_2_M,,,,,,,,,,DRABINA_2_M_D_E,DRABINA_2_M_D_E_2/3,3,1,1,1,0,0.666666666666667,stand
84,P055_P056_Z_STAND,P055,right,drabina,8,round2,P055P056,187806,189903,2097,DRABINA_2_,,DRABINA_2_M_D_E,,,,DRABINA_2_M_D_E_2/3,,DRABINA_2_M_D_E,,,,,,DRABINA_2_D,,,,DRABINA_2_D,,,,DRABINA_2_M_D_E,DRABINA_2_M_D_E_2/3,3,1,1,1,0,0.666666666666667,stand
84,P055_P056_Z_STAND,P055,right,drabina,8,round2,P055P056,189952,191903,1951,DRABINA_2_,,DRABINA_2_M_D_E,,,,DRABINA_2_M_D_E_2/3,,DRABINA_2_M_D_E,,DRABINA_2_E,,,,,,,,DRABINA_2_E,,,,DRABINA_2_M_D_E,DRABINA_2_M_D_E_2/3,3,1,1,1,0,0.666666666666667,stand
89,P055_P056_Z_STAND,P056,right,schody,13,round2,P055P056,352801,361372,8571,,SCHODY_2_,,SCHODY_2_E_E,,,,SCHODY_2_E_E_2/2,,SCHODY_2_E_E,,,,,,,,,,,,,SCHODY_2_E_E,SCHODY_2_E_E_2/2,2,0,1,0,0,1,stand
89,P055_P056_Z_STAND,P056,right,schody,13,round2,P055P056,353879,355440,1561,,SCHODY_2_,,SCHODY_2_E_E,,SCHODY_2_MIO,,SCHODY_2_E_E_2/2,,SCHODY_2_E_E,,,,,,,,,,,SCHODY_2_MIO,,SCHODY_2_E_E,SCHODY_2_E_E_2/2,2,0,1,0,0,1,stand
89,P055_P056_Z_STAND,P056,right,schody,13,round2,P055P056,355440,357660,2220,,SCHODY_2_,,SCHODY_2_E_E,,,,SCHODY_2_E_E_2/2,,SCHODY_2_E_E,,SCHODY_2_E,,,,,,,,,,,SCHODY_2_E_E,SCHODY_2_E_E_2/2,2,0,1,0,0,1,stand
89,P055_P056_Z_STAND,P056,right,schody,13,round2,P055P056,357684,360514,2830,,SCHODY_2_,,SCHODY_2_E_E,,,,SCHODY_2_E_E_2/2,,SCHODY_2_E_E,,SCHODY_2_E,,,,,,,,,,SCHODY_2_E,SCHODY_2_E_E,SCHODY_2_E_E_2/2,2,0,1,0,0,1,stand
93,P055_P056_Z_STAND,P056,right,luneta,17,round2,P055P056,417513,423228,5715,,LUNETA_2_,,LUNETA_2_E,,,,LUNETA_2_E_1/1,,LUNETA_2_E,,,,,,,,,,,,,LUNETA_2_E,LUNETA_2_E_1/1,1,0,1,0,0,1,stand
93,P055_P056_Z_STAND,P056,right,luneta,17,round2,P055P056,418075,422099,4024,,LUNETA_2_,,LUNETA_2_E,,,,LUNETA_2_E_1/1,,LUNETA_2_E,,LUNETA_2_E,,,,,,,,,,LUNETA_2_E,LUNETA_2_E,LUNETA_2_E_1/1,1,0,1,0,0,1,stand
96,P055_P056_Z_STAND,P055,right,butelka,20,round2,P055P056,456715,463334,6619,BUTELKA_2_,,BUTELKA_2_E_E_E_E,,,,BUTELKA_2_E_E_E_E_4/4,,BUTELKA_2_E_E_E_E,,,,,,,,,,,,,,BUTELKA_2_E_E_E_E,BUTELKA_2_E_E_E_E_4/4,4,0,1,0,0,1,stand
96,P055_P056_Z_STAND,P055,right,butelka,20,round2,P055P056,457319,458416,1097,BUTELKA_2_,,BUTELKA_2_E_E_E_E,,,,BUTELKA_2_E_E_E_E_4/4,,BUTELKA_2_E_E_E_E,,BUTELKA_2_E,,,,,,,,BUTELKA_2_E,,,,BUTELKA_2_E_E_E_E,BUTELKA_2_E_E_E_E_4/4,4,0,1,0,0,1,stand
96,P055_P056_Z_STAND,P055,right,butelka,20,round2,P055P056,458416,460514,2098,BUTELKA_2_,,BUTELKA_2_E_E_E_E,,,,BUTELKA_2_E_E_E_E_4/4,,BUTELKA_2_E_E_E_E,,BUTELKA_2_E,,,,,,,,BUTELKA_2_E,,,,BUTELKA_2_E_E_E_E,BUTELKA_2_E_E_E_E_4/4,4,0,1,0,0,1,stand
96,P055_P056_Z_STAND,P055,right,butelka,20,round2,P055P056,460563,462026,1463,BUTELKA_2_,,BUTELKA_2_E_E_E_E,,,,BUTELKA_2_E_E_E_E_4/4,,BUTELKA_2_E_E_E_E,,BUTELKA_2_E,,,,,,,,BUTELKA_2_E,,,,BUTELKA_2_E_E_E_E,BUTELKA_2_E_E_E_E_4/4,4,0,1,0,0,1,stand
96,P055_P056_Z_STAND,P055,right,butelka,20,round2,P055P056,462075,463334,1259,BUTELKA_2_,,BUTELKA_2_E_E_E_E,,,,BUTELKA_2_E_E_E_E_4/4,,BUTELKA_2_E_E_E_E,,BUTELKA_2_E,,,,,,,,,,,,BUTELKA_2_E_E_E_E,BUTELKA_2_E_E_E_E_4/4,4,0,1,0,0,1,stand
100,P055_P056_Z_STAND,P055,right,drewno,24,round2,P055P056,517931,526645,8714,DREWNO_2_,,DREWNO_2_E_E,,,,DREWNO_2_E_E_2/2,,DREWNO_2_E_E,,,,,,,,,,,,,,DREWNO_2_E_E,DREWNO_2_E_E_2/2,2,0,1,0,0,1,stand
100,P055_P056_Z_STAND,P055,right,drewno,24,round2,P055P056,518856,521465,2609,DREWNO_2_,,DREWNO_2_E_E,,,,DREWNO_2_E_E_2/2,,DREWNO_2_E_E,,DREWNO_2_E,,,,,,,,DREWNO_2_E,,,,DREWNO_2_E_E,DREWNO_2_E_E_2/2,2,0,1,0,0,1,stand
100,P055_P056_Z_STAND,P055,right,drewno,24,round2,P055P056,521392,522539,1147,DREWNO_2_,,DREWNO_2_E_E,,DREWNO_2_MIO,,DREWNO_2_E_E_2/2,,DREWNO_2_E_E,,,,,,,,,,,DREWNO_2_MIO,,,DREWNO_2_E_E,DREWNO_2_E_E_2/2,2,0,1,0,0,1,stand
100,P055_P056_Z_STAND,P055,right,drewno,24,round2,P055P056,522563,525831,3268,DREWNO_2_,,DREWNO_2_E_E,,,,DREWNO_2_E_E_2/2,,DREWNO_2_E_E,,DREWNO_2_E,,,,,,,,DREWNO_2_E,,,,DREWNO_2_E_E,DREWNO_2_E_E_2/2,2,0,1,0,0,1,stand
104,P055_P056_Z_STAND,P055,right,skakanka,28,round2,P055P056,575310,581786,6476,SKAKANKA_2_,,SKAKANKA_2_E,,,,SKAKANKA_2_E_1/1,,SKAKANKA_2_E,,,,,,,,,,,,,,SKAKANKA_2_E,SKAKANKA_2_E_1/1,1,0,1,0,0,1,stand
104,P055_P056_Z_STAND,P055,right,skakanka,28,round2,P055P056,576051,580344,4293,SKAKANKA_2_,,SKAKANKA_2_E,,,,SKAKANKA_2_E_1/1,,SKAKANKA_2_E,,SKAKANKA_2_E,,,,,,,,SKAKANKA_2_E,,,,SKAKANKA_2_E,SKAKANKA_2_E_1/1,1,0,1,0,0,1,stand
115,P055_P056_Z_STAND,P056,right,skakanka,7,round2,P055P056,743133,747705,4572,,SKAKANKA_2_,,SKAKANKA_2_E,,,,SKAKANKA_2_E_1/1,,SKAKANKA_2_E,,,,,,,,,,,,,SKAKANKA_2_E,SKAKANKA_2_E_1/1,1,0,1,0,0,1,stand
115,P055_P056_Z_STAND,P056,right,skakanka,7,round2,P055P056,744003,747149,3146,,SKAKANKA_2_,,SKAKANKA_2_E,,,,SKAKANKA_2_E_1/1,,SKAKANKA_2_E,,SKAKANKA_2_E,,,,,,,,,,SKAKANKA_2_E,SKAKANKA_2_E,SKAKANKA_2_E_1/1,1,0,1,0,0,1,stand
117,P055_P056_Z_STAND,P056,right,drewno,9,round2,P055P056,770515,778753,8238,,DREWNO_2_,,DREWNO_2_E_E,,,,DREWNO_2_E_E_2/2,,DREWNO_2_E_E,,,,,,,,,,,,,DREWNO_2_E_E,DREWNO_2_E_E_2/2,2,0,1,0,0,1,stand
117,P055_P056_Z_STAND,P056,right,drewno,9,round2,P055P056,771369,774100,2731,,DREWNO_2_,,DREWNO_2_E_E,,,,DREWNO_2_E_E_2/2,,DREWNO_2_E_E,,DREWNO_2_E,,,,,,,,,,DREWNO_2_E,DREWNO_2_E_E,DREWNO_2_E_E_2/2,2,0,1,0,0,1,stand
117,P055_P056_Z_STAND,P056,right,drewno,9,round2,P055P056,774100,775076,976,,DREWNO_2_,,DREWNO_2_E_E,,DREWNO_2_MIO,,DREWNO_2_E_E_2/2,,DREWNO_2_E_E,,,,,,,,,,,DREWNO_2_MIO,,DREWNO_2_E_E,DREWNO_2_E_E_2/2,2,0,1,0,0,1,stand
117,P055_P056_Z_STAND,P056,right,drewno,9,round2,P055P056,775100,777759,2659,,DREWNO_2_,,DREWNO_2_E_E,,,,DREWNO_2_E_E_2/2,,DREWNO_2_E_E,,DREWNO_2_E,,,,,,,,,,DREWNO_2_E,DREWNO_2_E_E,DREWNO_2_E_E_2/2,2,0,1,0,0,1,stand
119,P055_P056_Z_STAND,P056,right,rower,11,round2,P055P056,797492,802921,5429,,ROWER_2_,,ROWER_2_E,,,,ROWER_2_E_1/1,,ROWER_2_E,,,,,,,,,,,,,ROWER_2_E,ROWER_2_E_1/1,1,0,1,0,0,1,stand
119,P055_P056_Z_STAND,P056,right,rower,11,round2,P055P056,798247,802686,4439,,ROWER_2_,,ROWER_2_E,,,,ROWER_2_E_1/1,,ROWER_2_E,,ROWER_2_E,,,,,,,,,,ROWER_2_E,ROWER_2_E,ROWER_2_E_1/1,1,0,1,0,0,1,stand
124,P055_P056_Z_STAND,P055,right,schody,16,round2,P055P056,860532,868866,8334,SCHODY_2_,,SCHODY_2_D_E,,,,SCHODY_2_D_E_1/2,,SCHODY_2_D_E,,,,,,,,,,,,,,SCHODY_2_D_E,SCHODY_2_D_E_1/2,2,0,1,1,0,0.5,stand
124,P055_P056_Z_STAND,P055,right,schody,16,round2,P055P056,862076,864686,2610,SCHODY_2_,,SCHODY_2_D_E,,,,SCHODY_2_D_E_1/2,,SCHODY_2_D_E,,,,,,SCHODY_2_D,,,,,,,,SCHODY_2_D_E,SCHODY_2_D_E_1/2,2,0,1,1,0,0.5,stand
124,P055_P056_Z_STAND,P055,right,schody,16,round2,P055P056,864198,864759,561,SCHODY_2_,,SCHODY_2_D_E,,SCHODY_2_MIO,,SCHODY_2_D_E_1/2,,SCHODY_2_D_E,,,,,,,,,,,SCHODY_2_MIO,,,SCHODY_2_D_E,SCHODY_2_D_E_1/2,2,0,1,1,0,0.5,stand
124,P055_P056_Z_STAND,P055,right,schody,16,round2,P055P056,864759,867954,3195,SCHODY_2_,,SCHODY_2_D_E,,,,SCHODY_2_D_E_1/2,,SCHODY_2_D_E,,SCHODY_2_E,,,,,,,,SCHODY_2_E,,,,SCHODY_2_D_E,SCHODY_2_D_E_1/2,2,0,1,1,0,0.5,stand
127,P055_P056_Z_STAND,P056,right,drabina,19,round2,P055P056,906332,913475,7143,,DRABINA_2_,,DRABINA_2_D_E,,,,DRABINA_2_D_E_2/2,,DRABINA_2_D_E,,,,,,,,,,,,,DRABINA_2_D_E,DRABINA_2_D_E_2/2,2,0,1,1,0,1,stand
